VBO id	Breed name	Parent ID NCBITaxon:	CFA	FIFe	GCCF	REFR	TICA	WCC	WCF	WIKI	Breed code 1	ALL source for breed code 1, separated by pipe	Breed code 2	ALL source for breed code 2, separated by pipe	Breed code 3	ALL source for breed code 3, separated by pipe	Breed code 4	ALL source for breed code 4, separated by pipe	Synonym 1	source for synonyms 1	Synonym 2	source for synonyms 2	Synonym 3	source for synonyms 3	Synonym 4	source for synonyms 4	Recognition status 1	Source for Recognition status 1 (separated by |)	Recognition status 2 	Source for Recognition status 2 (separated by |)	Recognition status 3	Source for Recognition status 3 (separated by |)	Lyons	all contributors 	OMIA
VBO:0100215	Selkirk Rex	NCBITaxon:9685	https://cfa.org/breeds/		https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	SRL/SRS	https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf	SRX	https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/	SR	https://www.tica.org/phocadownload/sr.pdf											http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:871
VBO:0100216	Selkirk Rex Longhair	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php			https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/		SRL	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.tica.org/phocadownload/sr.pdf|https://wcf.de/en/wcf-ems-code/															http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100217	Selkirk Rex Shorthair	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php							SRS	http://fifeweb.org/wp/breeds/breeds_prf_stn.php															http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100218	Serengeti	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_ser.php		https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	SGT	https://www.rareexoticfelineregistry.com/breed-recognition/	SE	https://www.tica.org/phocadownload/se.pdf													http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/	http://purl.obolibrary.org/obo/vbo#partially_recognized	https://www.tica.org/breeds/browse-all-breeds			https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100219	Serrade Petit	NCBITaxon:9685								https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds																								https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100220	Serval	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					SER	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100221	Siamese	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	SIA	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/	SI	https://www.tica.org/phocadownload/si.pdf													http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:161
VBO:0100222	Siamese Longhair	NCBITaxon:9685							https://wcf.de/en/wcf-ems-code/		BAL	https://wcf.de/en/wcf-ems-code/							Balinese	https://wcf.de/en/siam-ori-en/							http://purl.obolibrary.org/obo/vbo#fully_recognized	https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100223	Siberian	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds			https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	SIB	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/	SB	https://www.tica.org/phocadownload/sb.pdf					Simberian Forest Cat	https://en.wikipedia.org/wiki/Siberian_cat	Siberian Cat	https://wcf.de/en/wcf-ems-code/					http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100224	Singapura	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	SIN	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://wcf.de/en/wcf-ems-code/	SGP	https://www.rareexoticfelineregistry.com/breed-recognition/	SG	https://www.tica.org/phocadownload/sg.pdf											http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100225	Skookum	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					SKO	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100226	Snowbob	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					SNB	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100227	Snowshoe	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	SNO	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://wcf.de/en/wcf-ems-code/	SNS	https://www.rareexoticfelineregistry.com/breed-recognition/	SN	https://www.tica.org/phocadownload/sn.pdf											http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100228	Sokoke	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/		https://www.worldcatcongress.org/wp/cat_breed_comp_sok.php	https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	SOK	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/							Sokoke Forest Cat	https://en.wikipedia.org/wiki/Sokoke							http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.rareexoticfelineregistry.com/breed-recognition/	http://purl.obolibrary.org/obo/vbo#partially_recognized	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/sokoke/	http://purl.obolibrary.org/obo/vbo#not_recognized	https://wcf.de/en/wcf-ems-code/	https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100229	Somali	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	SOM	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/	SOL/SOS	https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf	SO	https://www.tica.org/phocadownload/ab.pdf											http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:983
VBO:0100230	Sphynx	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds			https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	SPH	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf	SPX	https://www.rareexoticfelineregistry.com/breed-recognition/	SX	https://www.tica.org/phocadownload/sx.pdf			Canadian Sphynx	https://en.wikipedia.org/wiki/Sphynx_cat							http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:824
VBO:0100231	Suffolk	NCBITaxon:9685			https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/						SUF	https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf															http://purl.obolibrary.org/obo/vbo#partially_recognized	https://www.gccfcats.org/wp-content/uploads/2021/10/Suffolk.BP_.pdf						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100232	Suphalak	NCBITaxon:9685								https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds																								https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100233	Tennessee Bobtail	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					TNB	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100234	Tennessee Rex	NCBITaxon:9685					https://www.tica.org/breeds/browse-all-breeds				TR/TRS	https://www.tica.org/Breed-Standards/Tennessee_Rex_-_4_columns-landscape.pdf															http://purl.obolibrary.org/obo/vbo#partially_recognized	https://www.tica.org/breeds/browse-all-breeds					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100235	Thai	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/		https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_thai.php	https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	THA	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://wcf.de/en/wcf-ems-code/	TAI	https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf	TH	https://www.tica.org/phocadownload/th.pdf											http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100236	Thai Blue Point	NCBITaxon:9685						https://www.worldcatcongress.org/wp/cat_breed_comp_tbp.php		https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds																								https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100237	Thai Lilac	NCBITaxon:9685						https://www.worldcatcongress.org/wp/cat_breed_comp_tlc.php		https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds																								https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100238	Thai Lilac Point	NCBITaxon:9685								https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds																								https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100239	Tiffanie	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_ems.php				https://www.worldcatcongress.org/wp/cat_breed_comp_tif.php			TIF	http://fifeweb.org/wp/breeds/breeds_ems.php|https://www.rareexoticfelineregistry.com/breed-recognition/							Tiffany	https://www.rareexoticfelineregistry.com/breed-recognition/							http://purl.obolibrary.org/obo/vbo#not_recognized	http://fifeweb.org/wp/breeds/breeds_ems.php	http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/				https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100240	Tigrette	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					TIG	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100241	Tonkinese	NCBITaxon:9685	https://cfa.org/breeds/		https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	TOS	https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf	TON	https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/	TO	https://www.tica.org/phocadownload/to.pdf											http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:693
VBO:0100242	Tonkinese Longhair	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_ems.php					https://wcf.de/en/wcf-ems-code/		TOL	http://fifeweb.org/wp/breeds/breeds_ems.php|https://wcf.de/en/wcf-ems-code/							Tibetan	https://wcf.de/en/wcf-ems-code/							http://purl.obolibrary.org/obo/vbo#not_recognized	http://fifeweb.org/wp/breeds/breeds_ems.php|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100243	Tonkinese Shorthair	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_ems.php							TOS	http://fifeweb.org/wp/breeds/breeds_ems.php															http://purl.obolibrary.org/obo/vbo#not_recognized	http://fifeweb.org/wp/breeds/breeds_ems.php						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100244	Toybob	NCBITaxon:9685	https://cfa.org/breeds/				https://www.tica.org/breeds/browse-all-breeds			https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	TB/TBL	https://www.tica.org/phocadownload/TB-TBL%20Standard.pdf	TOB	https://wcf.de/en/wcf-ems-code/					Toy Bob	https://wcf.de/en/wcf-ems-code/							http://purl.obolibrary.org/obo/vbo#partially_recognized	https://cfa.org/breeds/|https://www.tica.org/breeds/browse-all-breeds	http://purl.obolibrary.org/obo/vbo#fully_recognized	https://wcf.de/en/wcf-ems-code/				https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100245	Toyger	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_ems.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_toy.php	https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	TGR	http://fifeweb.org/wp/breeds/breeds_ems.php	TOY	https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/	TG	https://www.tica.org/phocadownload/tg.pdf											http://purl.obolibrary.org/obo/vbo#not_recognized	http://fifeweb.org/wp/breeds/breeds_ems.php	http://purl.obolibrary.org/obo/vbo#partially_recognized	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/toyger/|	http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/	https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:943
VBO:0100246	Traditional Siamese	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					TSI	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100247	Transylvanian	NCBITaxon:9685							https://wcf.de/en/wcf-ems-code/		TRA	https://wcf.de/en/wcf-ems-code/															http://purl.obolibrary.org/obo/vbo#partially_recognized	https://wcf.de/en/wcf-ems-code/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100248	Tundra	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					TUN	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100249	Turkish Angora	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php		https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	TUA	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://wcf.de/en/wcf-ems-code/	TKA	https://www.rareexoticfelineregistry.com/breed-recognition/	TA	https://www.tica.org/phocadownload/ta.pdf											http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100250	Turkish Van	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	TUV	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://wcf.de/en/wcf-ems-code/	TVN	https://www.rareexoticfelineregistry.com/breed-recognition/	TV	https://www.tica.org/phocadownload/tv.pdf											http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100251	Turkish Vankedisi	NCBITaxon:9685			https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/					https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	TUV W	https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
