vbo_id	term_label	to_be_ignored	breed_name_to_be_used_for_label	species_to_be_used_for_label	internal_term_merge_indicator_vboid_into_vboid	internal_date_and_issue_separated_by_pipe_yymmdd_dash_issue	gh_issue_NOT_merge_obsolete	parent_ID	source_for_parents	source_for_parents	parent_ID	source_for_parents	source_for_parents	most_common_name	synonym_type_most_common_name	source_for_most_common_name	source_for_most_common_name	synonym_dadis_name_not_used_in_label	source_for_synonym_dadis	source_for_synonym_dadis	synonym_1	source_for_synonym_1	source_for_synonym_1	synonym_2	source_for_synonym_2	source_for_synonym_2	synonym_3	source_for_synonym_3	source_for_synonym_3	synonym_4	source_for_synonym_4	source_for_synonym_4	synonym_5	source_for_synonym_5	source_for_synonym_5	synonym_label_from_merged_term	source_for_merged_term	Breed_code_1	all_source_for_breed_code_1_separated_by_pipe	all_source_for_breed_code_1_separated_by_pipe	Breed_code_2	all_source_for_breed_code_2_separated_by_pipe	all_source_for_breed_code_2_separated_by_pipe	definition 	definition_xref	definition_xref	xref1	source_for_xref1	source_for_xref1	xref2	source_for_xref2	source_for_xref2	omia_xref_internal	recognition_status_1	source_for_recognition_status_1	source_for_recognition_status_1	recognition_status_2	source_for_recognition_status_2	source_for_recognition_status_2	recognition_status_3	source_for_recognition_status_3	source_for_recognition_status_3	source_for_breed	source_for_breed	contributors	contributors	comment	general_comment	comment_from_obsoletion	description_of_origin	source_for_description_of_origin	source_for_description_of_origin	domestication_status	source_for_domestication_status	wikidata_link_for_the_country_exists_in_country_subclass	source_for_country_subclass	source_for_country_subclass	obsoletion_type	obsolete	replacement_term	replacement_label	comment	GH_issue	obsolescence_reason	curator_note	dadis_name	dadis_species_name	dadis_country	dadis_iso3_code	in_subset_transboundary
VBO:0017420	Gray Jungle Fowl (Chicken)		Gray Jungle Fowl	Chicken		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9031		LBO:0000310	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Gray Jungle Fowl	http://purl.obolibrary.org/obo/vbo#most_common_name	https://avibase.bsc-eoc.org/species.jsp?avibaseid=444C1F4D2DA022D9	LBO:0000310				Gray Jungle Fowl	LBO:0000310																																									https://avibase.bsc-eoc.org/species.jsp?avibaseid=444C1F4D2DA022D9	LBO:0000310	https://orcid.org/0000-0002-9178-3965																									
VBO:0017421	Green Jungle Fowl (Chicken)		Green Jungle Fowl	Chicken		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9031		LBO:0000309	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Green Jungle Fowl	http://purl.obolibrary.org/obo/vbo#most_common_name	https://avibase.bsc-eoc.org/species.jsp?lang=EN&avibaseid=BEA427FB0DC089BD	LBO:0000309				Green Jungle Fowl	LBO:0000309																																									https://avibase.bsc-eoc.org/species.jsp?lang=EN&avibaseid=BEA427FB0DC089BD	LBO:0000309	https://orcid.org/0000-0002-9178-3965																									
VBO:0017422	Jing Hong (Chicken)		Jing Hong	Chicken		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9031		LBO:0001083	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Jing Hong	http://purl.obolibrary.org/obo/vbo#most_common_name	https://english.visitbeijing.com.cn/article/4DqsCMnLCjR	LBO:0001083																																														https://english.visitbeijing.com.cn/article/4DqsCMnLCjR	LBO:0001083	https://orcid.org/0000-0002-9178-3965																									
VBO:0017423	Lamona (Chicken)		Lamona	Chicken		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9031		LBO:0000313	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Lamona	http://purl.obolibrary.org/obo/vbo#most_common_name	https://en.wikipedia.org/wiki/Lamona	LBO:0000313																																														https://en.wikipedia.org/wiki/Lamona	LBO:0000313	https://orcid.org/0000-0002-9178-3965																									
VBO:0017424	Adani (Goat)		Adani	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001122	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Adani	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001122|LBO:0001122				Adany	ISBN:9781789241532																																										LBO:0001122|LBO:0001122	https://orcid.org/0000-0002-9178-3965																									
VBO:0017425	American Cashmere (Goat)		American Cashmere	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000957	VBO:0400000		https://orcid.org/0000-0002-9178-3965	American Cashmere	http://purl.obolibrary.org/obo/vbo#most_common_name	https://afs.ca.uky.edu/livestock-discovery/goat/breeds/american-cashmere	LBO:0000957																																														https://afs.ca.uky.edu/livestock-discovery/goat/breeds/american-cashmere	LBO:0000957	https://orcid.org/0000-0002-9178-3965																									
VBO:0017426	Goat crossbreed (Goat)		Goat crossbreed	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001038	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Goat crossbreed	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001038																																															LBO:0001038	https://orcid.org/0000-0002-9178-3965																									
VBO:0017427	Hailun (Goat)		Hailun	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000985	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Hailun	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000985|ISBN:9781789241532				Heilongjiang Dairy	ISBN:9781789241532																																										LBO:0000985|ISBN:9781789241532	https://orcid.org/0000-0002-9178-3965																									
VBO:0017428	Péi (Goat)		Péi	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001058	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Péi	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fondazioneslowfood.com/en/ark-of-taste-slow-food/pei-goat/	LBO:0001058				Péï	https://www.fondazioneslowfood.com/en/ark-of-taste-slow-food/pei-goat/	Chèvre Péï	https://www.fondazioneslowfood.com/en/ark-of-taste-slow-food/pei-goat/																																							https://www.fondazioneslowfood.com/en/ark-of-taste-slow-food/pei-goat/	LBO:0001058	https://orcid.org/0000-0002-9178-3965																									
VBO:0017429	Philippine (Goat)		Philippine	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001010	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Philippine	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001010|ISBN:9781789241532|ISBN:9781845934668																																															LBO:0001010|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017430	Qinshan (Goat)		Qinshan	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001014	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Qinshan	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001014|ISBN:9781789241532																																															LBO:0001014|ISBN:9781789241532	https://orcid.org/0000-0002-9178-3965																									
VBO:0017431	Sable (Goat)		Sable	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001106	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Sable	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001106|ISBN:9781789241532																																															LBO:0001106|ISBN:9781789241532	https://orcid.org/0000-0002-9178-3965																									
VBO:0017432	SRD (Goat)		SRD	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001022	VBO:0400000		https://orcid.org/0000-0002-9178-3965	SRD	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001022|ISBN:9781789241532|ISBN:9781845934668				Chué	ISBN:9781789241532	Sem Raça Definida	ISBN:9781789241532																																								LBO:0001022|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017433	Xuhai (Goat)		Xuhai	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001032	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Xuhai	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001032|ISBN:9781789241532|ISBN:9781845934668																																															LBO:0001032|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017434	Albanian (Horse)		Albanian	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000716	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Albanian	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000716|ISBN:9781789241532|ISBN:9781845934668																																															LBO:0000716|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017435	American Creme and White (Horse)		American Creme and White	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000719	VBO:0400000		https://orcid.org/0000-0002-9178-3965	American Creme and White	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000719|ISBN:9781789241532|ISBN:9781845934668				American Albino	ISBN:9781789241532	American Creme and American White	ISBN:9781789241532	American Creme and White	https://breeds.okstate.edu/horses/american-creme-and-white-horses.html																																						LBO:0000719|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017436	Araappaloosa (Horse)		Araappaloosa	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000725	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Araappaloosa	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000725|ISBN:9781789241532|ISBN:9781845934668				Araappaloosa	LBO:0000725																																										LBO:0000725|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017437	Balearic (Horse)		Balearic	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000733	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Balearic	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000733|ISBN:9781789241532|ISBN:9781845934668																																															LBO:0000733|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017438	Ban-ei (Horse)		Ban-ei	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000736	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Ban-ei	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000736|ISBN:9781789241532|ISBN:9781845934668																																															LBO:0000736|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017439	Banker (Horse)		Banker	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000735	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Banker	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000735|ISBN:9781789241532|ISBN:9781845934668				Shackleford	ISBN:9781789241532																																										LBO:0000735|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017440	Carthusian (Horse)		Carthusian	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000753	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Carthusian	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000753|ISBN:9781789241532|ISBN:9781845934668				Zamorano	ISBN:9781789241532	Zapata	ISBN:9781789241532																																								LBO:0000753|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017441	Deliboz (Horse)		Deliboz	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000768	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Deliboz	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000768|ISBN:9781789241532|ISBN:9781845934668				Delibozskaya	ISBN:9781789241532																																										LBO:0000768|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017442	East Bulgarian (Horse)		East Bulgarian	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000775	VBO:0400000		https://orcid.org/0000-0002-9178-3965	East Bulgarian	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000775|ISBN:9781789241532|ISBN:9781845934668				Istochno-b”lgarska	ISBN:9781789241532																																										LBO:0000775|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017443	Galician Pony (Horse)		Galician Pony	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000791	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Galician Pony	http://purl.obolibrary.org/obo/vbo#most_common_name	https://breeds.okstate.edu/horses/galician-pony.html	LBO:0000791|ISBN:9781789241532|ISBN:9781845934668																																														https://breeds.okstate.edu/horses/galician-pony.html	LBO:0000791|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017444	Golden American Saddlebred (Horse)		Golden American Saddlebred	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000794	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Golden American Saddlebred	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000794|ISBN:9781789241532																																															LBO:0000794|ISBN:9781789241532	https://orcid.org/0000-0002-9178-3965																									
VBO:0017445	Guangxi (Horse)		Guangxi	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000797	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Guangxi	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000797|ISBN:9781789241532|ISBN:9781845934668																																															LBO:0000797|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017446	Horse crossbreed (Horse)		Horse crossbreed	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0001039	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Horse crossbreed	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001039																																															LBO:0001039	https://orcid.org/0000-0002-9178-3965																									
VBO:0017447	Morab (Horse)		Morab	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000842	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Morab	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000842|ISBN:9781789241532|ISBN:9781845934668																																															LBO:0000842|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017448	Moyle (Horse)		Moyle	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000844	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Moyle	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000844|ISBN:9781789241532|ISBN:9781845934668																																															LBO:0000844|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017449	National Show Horse (Horse)		National Show Horse	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000847	VBO:0400000		https://orcid.org/0000-0002-9178-3965	National Show Horse	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000847|ISBN:9781789241532|ISBN:9781845934668																																															LBO:0000847|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017450	Pinia (Horse)		Pinia	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000868	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Pinia	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000868|ISBN:9781789241532|ISBN:9781845934668				Georgalidiko	ISBN:9781789241532	Pinia	ISBN:9781789241532	Ravani	ISBN:9781789241532																																						LBO:0000868|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017451	Pintabian (Horse)		Pintabian	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000869	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Pintabian	http://purl.obolibrary.org/obo/vbo#most_common_name	http://www.equiworld.net/horses/horsecare/Breeds/pintabian/index.htm	LBO:0000869																																														http://www.equiworld.net/horses/horsecare/Breeds/pintabian/index.htm	LBO:0000869	https://orcid.org/0000-0002-9178-3965																									
VBO:0017452	Spanish Norman (Horse)		Spanish Norman	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000899	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Spanish Norman	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.spanish-norman.com/breedprofile.htm	LBO:0000899|ISBN:9781789241532|ISBN:9781845934668																																														https://www.spanish-norman.com/breedprofile.htm	LBO:0000899|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
VBO:0017453	Thessalian (Horse)		Thessalian	Horse		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9796		LBO:0000909	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Thessalian	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000909|ISBN:9781789241532|ISBN:9781845934668																																															LBO:0000909|ISBN:9781789241532|ISBN:9781845934668	https://orcid.org/0000-0002-9178-3965																									
