VBO id	Breed name	Country	updated name	breed label (breed name +country + parent)	Transboundary name =parents	Species =parents	parent labels	parent ID	source for parents	Other name(s) =synonym	exists_in_country, ISO3 Country code	wikidata link for the country exists_in_country	domestication status	description of origin
VBO:0001830	Abyssinian	Ethiopia	Abyssinian, Ethiopia; Ass	Abyssinian-Ethiopia [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		ETH	wikidata:Q115	domestic	
VBO:0001831	Afar	Ethiopia	Afar, Ethiopia; Ass	Afar-Ethiopia [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		ETH	wikidata:Q115	domestic	
VBO:0001832	Hararghe	Ethiopia	Hararghe, Ethiopia; Ass	Hararghe-Ethiopia [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		ETH	wikidata:Q115	domestic	
VBO:0001833	Ogaden	Ethiopia	Ogaden, Ethiopia; Ass	Ogaden-Ethiopia [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		ETH	wikidata:Q115	domestic	
VBO:0001834	Omo	Ethiopia	Omo, Ethiopia; Ass	Omo-Ethiopia [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		ETH	wikidata:Q115	domestic	
VBO:0001835	Sinnar	Ethiopia	Sinnar, Ethiopia; Ass	Sinnar-Ethiopia [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		ETH	wikidata:Q115	domestic	
VBO:0001836	Âne Bourbonnais	France	Âne Bourbonnais, France; Ass	Âne Bourbonnais-France [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		FRA	wikidata:Q142	domestic	L'√É¬¢ne Bourbonnais puise ses origines dans le nord du Massif Central, berceau des ducs de Bourbon. La province Bourbonnaise est compos√É¬©e de l'actuel d√É¬©partement de l'Allier, d'une partie du Cher nomm√É¬©e le Boischaut, effleure la partie nord du Puy de D√É¬¥me ainsi qu'une petite bande √É¬† l'extr√É¬™me sud de la Ni√É¬®vre. Un domaine o√É¬π il fut pr√É¬©curseur et d√É¬©j√É¬† bien pr√É¬©sent : le tourisme ! En effet, Vichy, grande station thermale du d√É¬©but du 20√É¬®me si√É¬®cle, proposait √É¬† ses curistes la visite de la ville et ses parcs en voiture men√É¬©e par notre √É¬¢ne. Polyvalent, l'Ane Bourbonnais reste aujourd'hui un acteur constant de la vie quotidienne : compagnon de loisirs, de travail ou de th√É¬©rapie.
VBO:0001837	Âne de Provence	France	Âne de Provence, France; Ass	Âne de Provence-France [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		FRA	wikidata:Q142	domestic	Les √É¬©crits les plus anciens montrant l√¢‚Ç¨‚Ñ¢importance des √É¬¢nes dans le syst√É¬®me d√¢‚Ç¨‚Ñ¢√É¬©levage ovin datent du XV√É¬® si√É¬®cle. Ce syst√É¬®me √É¬©tait bas√É¬© sur la transhumance entre la Basse-Provence et les alpages de Haute-Provence, des Alpes et du Dauphin√É¬©. Durant pr√É¬®s de 5 si√É¬®cles, ils ont √É¬©t√É¬© les acteurs essentiels de la transhumance des moutons en portant, gr√É¬¢ce √É¬† des bats adapt√É¬©s, le mat√É¬©riel, la nourriture des bergers, le sel pour les brebis et m√É¬™me les agneaux n√É¬©s en chemin. Les bergers ont ainsi s√É¬©lectionn√É¬© un √É¬¢ne disposant d√¢‚Ç¨‚Ñ¢une ossature solide pour porter les lourdes charges, d√¢‚Ç¨‚Ñ¢un temp√É¬©rament docile avec de bons membres pour parcourir les drailles. L√¢‚Ç¨‚Ñ¢utilisation du chemin de fer puis des camions a r√É¬©duit consid√É¬©rablement leur r√É¬¥le. De ce fait, l√¢‚Ç¨‚Ñ¢effectif asin agricole recens√É¬© dans les d√É¬©partements proven√É¬ßaux (Bouches-du-Rh√É¬¥ne, Var, Vaucluse, Alpes de Haute-Provence) qui s√¢‚Ç¨‚Ñ¢√É¬©levait √É¬† environ 13000 t√É¬™tes √É¬† la fin du XIX√É¬® si√É¬®cle est pass√É¬© √É¬† 2000 en 1956 puis seulement √É¬† 330 en 1993.
VBO:0001838	Âne des Pyrénées	France	Âne des Pyrénées, France; Ass	Âne des Pyrénées-France [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Gascon	FRA	wikidata:Q142	domestic	L√¢‚Ç¨‚Ñ¢√É¬¢ne des Pyr√É¬©n√É¬©es a pour berceau d√¢‚Ç¨‚Ñ¢origine le sud et le sud-ouest de la France, ancienne province de Gascogne et la cha√É¬Æne des Pyr√É¬©n√É¬©es. On le nomme parfois √¢‚Ç¨≈ìGascon√¢‚Ç¨¬ù, format plus r√É¬©duit que le √¢‚Ç¨≈ìCatalan√¢‚Ç¨¬ù rencontr√É¬© dans les Pyr√É¬©n√É¬©es Orientales s√É¬©lectionn√É¬© pour la production mulassi√É¬®re et comme am√É¬©liorateur.
VBO:0001839	Âne du Cotentin	France	Âne du Cotentin, France; Ass	Âne du Cotentin-France [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		FRA	wikidata:Q142	domestic	L'√É¬¢ne du Cotentin √É¬©tait principalement concentr√É¬© sur le Nord Cotentin. Aux Foires de Lessay et de Gavray dans la Manche, il se vendait, avant guerre, entre 300 √É¬† 400 √É¬¢nes qui partaient vers les autres r√É¬©gions de France, voire √É¬† l'√É¬©tranger. Depuis le d√É¬©but du si√É¬®cle, c'est le d√É¬©partement qui compte l'effectif asin le plus important de France.
VBO:0001840	Âne grand noir du Berry	France	Âne grand noir du Berry, France; Ass	Âne grand noir du Berry-France [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		FRA	wikidata:Q142	domestic	A partir de 1870 de nombreux paysans berrichons, hier simples journaliers, acc√É¬®dent √É¬† la propri√É¬©t√É¬©. En Boischaut particuli√É¬®rement, pays bocag√É¬© de la province aux nombreuses petites exploitations, l√¢‚Ç¨‚Ñ¢√É¬¢ne devient alors l√¢‚Ç¨‚Ñ¢animal de trait par excellence. Pour le travail des champs et des vignes, pour le halage des p√É¬©niches sur le canal de Berry, le choix des animaux s√¢‚Ç¨‚Ñ¢est orient√É¬©, au cours des d√É¬©cennies, vers une s√É¬©lection d√¢‚Ç¨‚Ñ¢√É¬¢nes grands, forts, mais restant vifs, courageux et dociles. Vers 1900, Ligni√É¬®res √É¬©tait devenu le centre de maquignonnage de l√¢‚Ç¨‚Ñ¢√É¬¢ne, en Berry. Depuis 1994 - ann√É¬©e de la reconnaissance officielle - on consid√É¬®re les cantons du Cher et de l√¢‚Ç¨‚Ñ¢Indre avoisinant cette petite ville comme le berceau de la race.
VBO:0001841	Âne normand	France	Âne normand, France; Ass	Âne normand-France [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		FRA	wikidata:Q142	domestic	
VBO:0001842	Georgian Ass	Georgia	Georgian Ass, Georgia; Ass	Georgian Ass-Georgia [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Georgian	GEO	wikidata:Q4962	domestic	
VBO:0001843	Creole	Guyana	Creole, Guyana; Ass	Creole-Guyana [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		GUY	wikidata:Q734	domestic	
VBO:0001844	Istrian donkey	Croatia	Istrian donkey, Croatia; Ass	Istrian donkey-Croatia [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Istarski magarac	HRV	wikidata:Q224	domestic	Istrian donkey was created in the area of central, southern and west Istria. During the creation of the Istrian donkey, occasionally the genome of larger, primarily Italian breeds was introduced.
VBO:0001845	Littoral Dinaric donkey	Croatia	Littoral Dinaric donkey, Croatia; Ass	Littoral Dinaric donkey-Croatia [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Primorsko dinarski magarac	HRV	wikidata:Q224	domestic	Although there are no reliable indicators of philogenesis of the Littoral Dinaric donkey, it is justified to suppose that it was created on today's breeding area of Croatian coast, developing characteristics of adaptability and exquisite working capabilities, with maintenance of a smaller body frame, adopted to dry karst environment. Foreign breeds of donkeys were partly introduced in the population of Littoral Dinaric donkey, but no reliable indicators exist.
VBO:0001846	North Adriatic donkey	Croatia	North Adriatic donkey, Croatia; Ass	North Adriatic donkey-Croatia [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Sjeverno jadranski magarac	HRV	wikidata:Q224	domestic	North Adriatic donkey has been created in the area of Northern Adriatic, primarily in the area of Kvarner. It is based on the local population of donkeys with occasional introduction of larger Istrian donkey genome and smaller Littoral Dinaric donkey. Remaining population of the North Adriatic donkey is by its characteristics special and as such worthy of protection.
VBO:0001847	BouriK	Haiti	BouriK, Haiti; Ass	BouriK-Haiti [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		HTI	wikidata:Q790		
VBO:0001848	Hungarian Plain Donkey	Hungary	Hungarian Plain Donkey, Hungary; Ass	Hungarian Plain Donkey-Hungary [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		HUN	wikidata:Q28	domestic	
VBO:0001849	Halari	India	Halari, India; Ass	Halari-India [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Desi	IND	wikidata:Q668	domestic	
VBO:0001850	Indian	India	Indian, India; Ass	Indian-India [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		IND	wikidata:Q668	domestic	
VBO:0001851	Indian Wild Ass	India	Indian Wild Ass, India; Ass	Indian Wild Ass-India [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Indian Onager|Khur|Thor Char|Baluchi Wild Ass	IND	wikidata:Q668	feral	Equus hemiolus khur, variety of Onager
VBO:0001852	Kachchhi	India	Kachchhi, India; Ass	Kachchhi-India [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Desi	IND	wikidata:Q668	domestic	Kachchh district of Gujarat
VBO:0001853	Kiang	India	Kiang, India; Ass	Kiang-India [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		IND	wikidata:Q668	feral	Equus kiang
VBO:0001854	Spiti	India	Spiti, India; Ass	Spiti-India [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		IND	wikidata:Q668	domestic	Spiti
VBO:0001855	Donkey	Ireland	Donkey, Ireland; Ass	Donkey-Ireland [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		IRL	wikidata:Q22890	domestic	The domestic donkey's ancestors were wild asses from Africa. The African branch of the subgenus were found between the Mediterranean coast and the Sahara Desert to the south of the Red Sea. There were two separate subspecies: the Nubian wild ass and the Somali wild ass. The Asiatic branch of the subgenus came from a much larger area stretching from the Red Sea to Northern India and Tibet where the ass had to adapt to different climate, terrain and altitude. Consequently there is more than one subspecies of Asiatic wild ass. The further east the ass was found, the larger, heavier and stronger the animal became. Sadly some of these original subspecies are now extinct, due to loss of habitat, poaching and competition with domestic animals. Since 2005, EU regulations require that all equines are identified by a passport. Therefore, all donkeys in Ireland must have a passport issued by an approved organisation. Since 2005, the Irish Horse Board has issued over 1,200 passports to donkeys. Not all donkeys in Ireland are yet identified by a passport and therefore there is no accurate estimate as to the number of donkeys in the country. No record is kept of the pedigree donkeys.
VBO:0001856	Anger	Iran (Islamic Republic of)	Anger, Iran (Islamic Republic of); Ass	Anger-Iran (Islamic Republic of) [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Half-Ass|Hemione|Asian Wild Ass	IRN	wikidata:Q794	feral	Equus hemionus
VBO:0001857	Benderi	Iran (Islamic Republic of)	Benderi, Iran (Islamic Republic of); Ass	Benderi-Iran (Islamic Republic of) [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		IRN	wikidata:Q794	domestic	composite of Onager and Iranian
VBO:0001858	Iranian	Iran (Islamic Republic of)	Iranian, Iran (Islamic Republic of); Ass	Iranian-Iran (Islamic Republic of) [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Persian	IRN	wikidata:Q794	domestic	small indigenous breed type
VBO:0001859	Iranian Onager	Iran (Islamic Republic of)	Iranian Onager, Iran (Islamic Republic of); Ass	Iranian Onager-Iran (Islamic Republic of) [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Persian Onager|Persian Wild Ass|Ghor-Khar	IRN	wikidata:Q794	feral	variety of Onager (Equus hemionus onager)
VBO:0001860	Kashan	Iran (Islamic Republic of)	Kashan, Iran (Islamic Republic of); Ass	Kashan-Iran (Islamic Republic of) [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		IRN	wikidata:Q794	domestic	variety of Hamadan
VBO:0001861	Asino Ragusano	Italy	Asino Ragusano, Italy; Ass	Asino Ragusano-Italy [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		ITA	wikidata:Q38	domestic	composite of Sicilian and Pantelleria
VBO:0001862	Asino Romagnolo	Italy	Asino Romagnolo, Italy; Ass	Asino Romagnolo-Italy [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		ITA	wikidata:Q38	domestic	
VBO:0001863	Asino Sardo	Italy	Asino Sardo, Italy; Ass	Asino Sardo-Italy [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		ITA	wikidata:Q38	domestic	indigenous breed
VBO:0001864	Asino Viterbese	Italy	Asino Viterbese, Italy; Ass	Asino Viterbese-Italy [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		ITA	wikidata:Q38	domestic	
VBO:0001865	Asino dell'Amiata	Italy	Asino dell'Amiata, Italy; Ass	Asino dell'Amiata-Italy [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Amiatino	ITA	wikidata:Q38	domestic	local population
VBO:0001866	Asino dell'Asinara	Italy	Asino dell'Asinara, Italy; Ass	Asino dell'Asinara-Italy [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		ITA	wikidata:Q38	domestic	local population
VBO:0001867	Asino di Martina Franca	Italy	Asino di Martina Franca, Italy; Ass	Asino di Martina Franca-Italy [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		ITA	wikidata:Q38	domestic	local population
VBO:0001868	Asino di Pantelleria, Pantesco	Italy	Asino di Pantelleria, Pantesco, Italy; Ass	Asino di Pantelleria, Pantesco-Italy [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		ITA	wikidata:Q38	domestic	indigenous breed
VBO:0001869	Black	Jordan	Black, Jordan; Ass	Black-Jordan [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		JOR	wikidata:Q810	domestic	indigenous breed
VBO:0001870	Qubressy	Jordan	Qubressy, Jordan; Ass	Qubressy-Jordan [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Cyprus	JOR	wikidata:Q810	domestic	
VBO:0001871	Kazakhskaya	Kazakhstan	Kazakhskaya, Kazakhstan; Ass	Kazakhskaya-Kazakhstan [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Kazakh	KAZ	wikidata:Q232	domestic	
VBO:0001872	Kirgizskaya	Kyrgyzstan	Kirgizskaya, Kyrgyzstan; Ass	Kirgizskaya-Kyrgyzstan [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Kirgiz	KGZ	wikidata:Q813	domestic	
VBO:0001873	Donkey	Saint Kitts and Nevis	Donkey, Saint Kitts and Nevis; Ass	Donkey-Saint Kitts and Nevis [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		KNA	wikidata:Q763	domestic	
VBO:0001874	Libyan	Libya	Libyan, Libya; Ass	Libyan-Libya [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		LBY	wikidata:Q1016	domestic	
VBO:0001875	Mannar	Sri Lanka	Mannar, Sri Lanka; Ass	Mannar-Sri Lanka [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		LKA	wikidata:Q854	domestic	
VBO:0001876	Puttalam Buruwa	Sri Lanka	Puttalam Buruwa, Sri Lanka; Ass	Puttalam Buruwa-Sri Lanka [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		LKA	wikidata:Q854	feral	
VBO:0001877	Ass & mules (no breed indication)	Luxembourg	Ass & mules (no breed indication), Luxembourg; Ass	Ass & mules (no breed indication)-Luxembourg [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		LUX	wikidata:Q32		
VBO:0001878	Moroccan	Morocco	Moroccan, Morocco; Ass	Moroccan-Morocco [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		MAR	wikidata:Q1028	domestic	
VBO:0001879	Moldavian Local	Republic of Moldova	Moldavian Local, Republic of Moldova; Ass	Moldavian Local-Republic of Moldova [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Moldoveneasca Localá	MDA	wikidata:Q217	domestic	
VBO:0001880	Áne locale	Madagascar	Áne locale, Madagascar; Ass	Áne locale-Madagascar [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		MDG	wikidata:Q1019	domestic	
VBO:0001881	Burro	Mexico	Burro, Mexico; Ass	Burro-Mexico [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		MEX	wikidata:Q96	domestic	
VBO:0001882	l'âne du Gourma	Mali	l'âne du Gourma, Mali; Ass	l'âne du Gourma-Mali [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		MLI	wikidata:Q912	domestic	
VBO:0001883	l'âne du Miankala	Mali	l'âne du Miankala, Mali; Ass	l'âne du Miankala-Mali [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		MLI	wikidata:Q912	domestic	
VBO:0001884	l'âne du Sahel	Mali	l'âne du Sahel, Mali; Ass	l'âne du Sahel-Mali [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		MLI	wikidata:Q912	domestic	
VBO:0001885	l'âne du Yatenga	Mali	l'âne du Yatenga, Mali; Ass	l'âne du Yatenga-Mali [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		MLI	wikidata:Q912	domestic	
VBO:0001886	Áne du plateau Dogon	Mali	Áne du plateau Dogon, Mali; Ass	Áne du plateau Dogon-Mali [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		MLI	wikidata:Q912	domestic	
VBO:0001887	Balkanski magarac	Montenegro	Balkanski magarac, Montenegro; Ass	Balkanski magarac-Montenegro [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Balkan donkey	MNE	wikidata:Q236	domestic	
VBO:0001888	Namibian Donkey	Namibia	Namibian Donkey, Namibia; Ass	Namibian Donkey-Namibia [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		NAM	wikidata:Q1030		
VBO:0001889	Burro	Nicaragua	Burro, Nicaragua; Ass	Burro-Nicaragua [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		NIC	wikidata:Q811	domestic	
VBO:0001890	Mediterran Miniature	Netherlands	Mediterran Miniature, Netherlands; Ass	Mediterran Miniature-Netherlands [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		NLD	wikidata:Q55		from the Islands of Sicily and Sardinia off the west coast of Italy
VBO:0001891	ezel	Netherlands	ezel, Netherlands; Ass	ezel-Netherlands [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Nederlandse ezel	NLD	wikidata:Q55		
VBO:0001892	Ass	Pakistan	Ass, Pakistan; Ass	Ass-Pakistan [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		PAK	wikidata:Q843	domestic	
VBO:0001893	Criollo	Peru	Criollo, Peru; Ass	Criollo-Peru [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		PER	wikidata:Q419	domestic	
VBO:0001894	Burro da Graciosa	Portugal	Burro da Graciosa, Portugal; Ass	Burro da Graciosa-Portugal [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		PRT	wikidata:Q45		
VBO:0001895	Burro de Miranda	Portugal	Burro de Miranda, Portugal; Ass	Burro de Miranda-Portugal [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		PRT	wikidata:Q45		
VBO:0001896	Romanian Ass	Romania	Romanian Ass, Romania; Ass	Romanian Ass-Romania [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Magarul Romaneasc	ROU	wikidata:Q218	domestic	indigenous breed
VBO:0001897	Abkhazskaya	Russian Federation	Abkhazskaya, Russian Federation; Ass	Abkhazskaya-Russian Federation [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Abkhasian	RUS	wikidata:Q159	domestic	variety of Georgian
VBO:0001898	Dagestanskaya	Russian Federation	Dagestanskaya, Russian Federation; Ass	Dagestanskaya-Russian Federation [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Dagestan	RUS	wikidata:Q159	domestic	
VBO:0001899	Kakhetinskaya	Russian Federation	Kakhetinskaya, Russian Federation; Ass	Kakhetinskaya-Russian Federation [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Kakhetian	RUS	wikidata:Q159	domestic	variety of Georgian
VBO:0001900	Etbai	Sudan	Etbai, Sudan; Ass	Etbai-Sudan [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Elgash	SDN	wikidata:Q1049	domestic	smaller variety of Sudanese Riding
VBO:0001901	Riffawi	Sudan	Riffawi, Sudan; Ass	Riffawi-Sudan [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Shindawi Riding Ass|Sudanese Riding	SDN	wikidata:Q1049	domestic	variety of Sudanese Riding
VBO:0001902	Sudanese Pack	Sudan	Sudanese Pack, Sudan; Ass	Sudanese Pack-Sudan [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Dubbolawi|Makadi	SDN	wikidata:Q1049	domestic	
VBO:0001903	Toposa	Sudan	Toposa, Sudan; Ass	Toposa-Sudan [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		SDN	wikidata:Q1049	domestic	
VBO:0001904	Ane	Senegal	Ane, Senegal; Ass	Ane-Senegal [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		SEN	wikidata:Q1041		
VBO:0001905	Burro Criollo	El Salvador	Burro Criollo, El Salvador; Ass	Burro Criollo-El Salvador [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		SLV	wikidata:Q792	domestic	
VBO:0001906	Balkan donkey	Serbia	Balkan donkey, Serbia; Ass	Balkan donkey-Serbia [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Domestic Balkan donkey|Domaæi balkanski magarac	SRB	wikidata:Q403	domestic	
VBO:0001907	Grey	Suriname	Grey, Suriname; Ass	Grey-Suriname [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		SUR	wikidata:Q730	domestic	imported; exotic
VBO:0001908	Istrian donkey	Slovenia	Istrian donkey, Slovenia; Ass	Istrian donkey-Slovenia [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is		SVN	wikidata:Q215		
VBO:0001909	Syrian Wild Ass	Syrian Arab Republic	Syrian Wild Ass, Syrian Arab Republic; Ass	Syrian Wild Ass-Syrian Arab Republic [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	Akhdari|Hemippe De Syrie|Mesopotamian Onager|Syrian Onager|Achdari	SYR	wikidata:Q858	domestic	variety of Onager (Equus hemionus hemippus); extinct in early 1900s
VBO:0001910	l'âne africain	Chad	l'âne africain, Chad; Ass	l'âne africain-Chad [Ass]		Ass	Ass	NCBITaxon:9793	https://www.fao.org/dad-is	RifaÏ	TCD	wikidata:Q657	domestic	imported from Egypt; locally adapted
