vbo_id	term_label	LBO ID	source_for_xref1	LBO name	LBO ID	LBO synonyms	LBO ID	description_of_origin	source_for_description_of_origin
VBO:0017416	Vrindavani (Cattle)	LBO:0001099	https://orcid.org/0000-0002-9178-3965	Vrindavani	LBO:0001099			Composite Indian breed with 50-75% Bos taurus ancestry (Holstein-Friesian, Brown Swiss, Jersey) and 25-50% Bos indicus (Hariana)	LBO:0001099
VBO:0017417	Zebu (Cattle)	LBO:0001097	https://orcid.org/0000-0002-9178-3965	Zebu	LBO:0001097			Heat tolerant, hardy breed used for milk, meat and draft; usually red or gray in color with horns, loose skin, large ears, and a hump above their shoulders. NOTE: "Zebu" can also be used as a general term for breeds such as Brahman, Gir, Guzera, and Nelore.	LBO:0001097
VBO:0017418	Baheij (Chicken)	LBO:0000281	https://orcid.org/0000-0002-9178-3965	Baheij	LBO:0000281				
VBO:0017419	Chicken crossbreed (Chicken)	LBO:0001037	https://orcid.org/0000-0002-9178-3965	Chicken crossbreed	LBO:0001037				
VBO:0017420	Gray Jungle Fowl (Chicken)	LBO:0000310	https://orcid.org/0000-0002-9178-3965	Gray Jungle Fowl	LBO:0000310				
VBO:0017421	Green Jungle Fowl (Chicken)	LBO:0000309	https://orcid.org/0000-0002-9178-3965	Green Jungle Fowl	LBO:0000309	Forked-Tail Jungle Fowl	LBO:0000309		
VBO:0017422	Jing Hong (Chicken)	LBO:0001083	https://orcid.org/0000-0002-9178-3965	Jing Hong	LBO:0001083				
VBO:0017423	Lamona (Chicken)	LBO:0000313	https://orcid.org/0000-0002-9178-3965	Lamona	LBO:0000313				
VBO:0017424	Adani (Goat)	LBO:0001122	https://orcid.org/0000-0002-9178-3965	Adani	LBO:0001122			Iranian dual-purpose native breed, resilient to harsh environments.	LBO:0001122
VBO:0017425	American Cashmere (Goat)	LBO:0000957	https://orcid.org/0000-0002-9178-3965	American Cashmere	LBO:0000957				
VBO:0017426	Goat crossbreed (Goat)	LBO:0001038	https://orcid.org/0000-0002-9178-3965	Goat crossbreed	LBO:0001038				
VBO:0017427	Hailun (Goat)	LBO:0000985	https://orcid.org/0000-0002-9178-3965	Hailun	LBO:0000985				
VBO:0017428	Péi (Goat)	LBO:0001058	https://orcid.org/0000-0002-9178-3965	Péi	LBO:0001058				
VBO:0017429	Philippine (Goat)	LBO:0001010	https://orcid.org/0000-0002-9178-3965	Philippine	LBO:0001010				
VBO:0017430	Qinshan (Goat)	LBO:0001014	https://orcid.org/0000-0002-9178-3965	Qinshan	LBO:0001014				
VBO:0017431	Sable (Goat)	LBO:0001106	https://orcid.org/0000-0002-9178-3965	Sable	LBO:0001106				
VBO:0017432	SRD (Goat)	LBO:0001022	https://orcid.org/0000-0002-9178-3965	SRD	LBO:0001022				
VBO:0017433	Xuhai (Goat)	LBO:0001032	https://orcid.org/0000-0002-9178-3965	Xuhai	LBO:0001032				
VBO:0017434	Albanian (Horse)	LBO:0000716	https://orcid.org/0000-0002-9178-3965	Albanian	LBO:0000716				
VBO:0017435	American Creme and White (Horse)	LBO:0000719	https://orcid.org/0000-0002-9178-3965	American Creme and White	LBO:0000719	American Albino	LBO:0000719		
VBO:0017436	Araappaloosa (Horse)	LBO:0000725	https://orcid.org/0000-0002-9178-3965	Araappaloosa	LBO:0000725				
VBO:0017437	Balearic (Horse)	LBO:0000733	https://orcid.org/0000-0002-9178-3965	Balearic	LBO:0000733				
VBO:0017438	Ban-ei (Horse)	LBO:0000736	https://orcid.org/0000-0002-9178-3965	Ban-ei	LBO:0000736				
VBO:0017439	Banker (Horse)	LBO:0000735	https://orcid.org/0000-0002-9178-3965	Banker	LBO:0000735				
VBO:0017440	Carthusian (Horse)	LBO:0000753	https://orcid.org/0000-0002-9178-3965	Carthusian	LBO:0000753				
VBO:0017441	Deliboz (Horse)	LBO:0000768	https://orcid.org/0000-0002-9178-3965	Deliboz	LBO:0000768				
VBO:0017442	East Bulgarian (Horse)	LBO:0000775	https://orcid.org/0000-0002-9178-3965	East Bulgarian	LBO:0000775				
VBO:0017443	Galician Pony (Horse)	LBO:0000791	https://orcid.org/0000-0002-9178-3965	Galician Pony	LBO:0000791				
VBO:0017444	Golden American Saddlebred (Horse)	LBO:0000794	https://orcid.org/0000-0002-9178-3965	Golden American Saddlebred	LBO:0000794				
VBO:0017445	Guangxi (Horse)	LBO:0000797	https://orcid.org/0000-0002-9178-3965	Guangxi	LBO:0000797				
VBO:0017446	Horse crossbreed (Horse)	LBO:0001039	https://orcid.org/0000-0002-9178-3965	Horse crossbreed	LBO:0001039				
VBO:0017447	Morab (Horse)	LBO:0000842	https://orcid.org/0000-0002-9178-3965	Morab	LBO:0000842				
VBO:0017448	Moyle (Horse)	LBO:0000844	https://orcid.org/0000-0002-9178-3965	Moyle	LBO:0000844				
VBO:0017449	National Show Horse (Horse)	LBO:0000847	https://orcid.org/0000-0002-9178-3965	National Show Horse	LBO:0000847				
VBO:0017450	Pinia (Horse)	LBO:0000868	https://orcid.org/0000-0002-9178-3965	Pinia	LBO:0000868				
VBO:0017451	Pintabian (Horse)	LBO:0000869	https://orcid.org/0000-0002-9178-3965	Pintabian	LBO:0000869				
VBO:0017452	Spanish Norman (Horse)	LBO:0000899	https://orcid.org/0000-0002-9178-3965	Spanish Norman	LBO:0000899				
VBO:0017453	Thessalian (Horse)	LBO:0000909	https://orcid.org/0000-0002-9178-3965	Thessalian	LBO:0000909				
VBO:0017454	Yili (Horse)	LBO:0000926	https://orcid.org/0000-0002-9178-3965	Yili	LBO:0000926				
VBO:0017455	Arapawa Island (Pig)	LBO:0000340	https://orcid.org/0000-0002-9178-3965	Arapawa Island	LBO:0000340				
VBO:0017456	Dermantsi Pied (Pig)	LBO:0000357	https://orcid.org/0000-0002-9178-3965	Dermantsi Pied	LBO:0000357				
VBO:0017457	Laiwu (Pig)	LBO:0000950	https://orcid.org/0000-0002-9178-3965	Laiwu	LBO:0000950	Laiwu black pig	LBO:0000950		
VBO:0017458	Pig crossbreed (Pig)	LBO:0001040	https://orcid.org/0000-0002-9178-3965	Pig crossbreed	LBO:0001040				
VBO:0017459	Songliao Black (Pig)	LBO:0000706	https://orcid.org/0000-0002-9178-3965	Songliao Black	LBO:0000706				
VBO:0017460	Suhuai (Pig)	LBO:0001109	https://orcid.org/0000-0002-9178-3965	Suhuai	LBO:0001109			Chinese breed comprised of 25% Chinese Huai and 75% Large White	LBO:0001109
VBO:0017461	Sujiang (Pig)	LBO:0001082	https://orcid.org/0000-0002-9178-3965	Sujiang	LBO:0001082				
VBO:0017462	Sushan (Pig)	LBO:0001081	https://orcid.org/0000-0002-9178-3965	Sushan	LBO:0001081				
VBO:0017463	White Composite (Pig)	LBO:0001077	https://orcid.org/0000-0002-9178-3965	White Composite	LBO:0001077				
VBO:0017464	Wild Boar (Pig)	LBO:0000695	https://orcid.org/0000-0002-9178-3965	Wild Boar	LBO:0000695				
VBO:0017465	California Variegated Mutant (Sheep)	LBO:0000456	https://orcid.org/0000-0002-9178-3965	California Variegated Mutant	LBO:0000456				
VBO:0017466	Hair sheep breed (Sheep)	LBO:0001068	https://orcid.org/0000-0002-9178-3965	Hair sheep breed	LBO:0001068				
VBO:0017467	Harnali (Sheep)	LBO:0001108	https://orcid.org/0000-0002-9178-3965	Harnali	LBO:0001108			Fast-growing meat and wool breed developed in India by crossing Nali, Merino and Corriedale with inheritance of 37.5% Nali and 62.5% exotic inheritance.	LBO:0001108
VBO:0017468	Kivircik (Sheep)	LBO:0000535	https://orcid.org/0000-0002-9178-3965	Kivircik	LBO:0000535				
VBO:0017469	Medium-Wool Merino (Sheep)	LBO:0000554	https://orcid.org/0000-0002-9178-3965	Medium-Wool Merino	LBO:0000554				
VBO:0017470	Pagliarola (Sheep)	LBO:0000573	https://orcid.org/0000-0002-9178-3965	Pagliarola	LBO:0000573				
VBO:0017471	Quanglin Large-Tail (Sheep)	LBO:0000588	https://orcid.org/0000-0002-9178-3965	Quanglin Large-Tail	LBO:0000588				
VBO:0017472	Royal White (Sheep)	LBO:0000602	https://orcid.org/0000-0002-9178-3965	Royal White	LBO:0000602				
VBO:0017473	Sakiz (Sheep)	LBO:0000607	https://orcid.org/0000-0002-9178-3965	Sakiz	LBO:0000607				
VBO:0017474	Sheep crossbreed (Sheep)	LBO:0001041	https://orcid.org/0000-0002-9178-3965	Sheep crossbreed	LBO:0001041				
VBO:0017475	Strong Wool Merino (Sheep)	LBO:0000631	https://orcid.org/0000-0002-9178-3965	Strong Wool Merino	LBO:0000631				
VBO:0017476	Yiecheng (Sheep)	LBO:0000676	https://orcid.org/0000-0002-9178-3965	Yiecheng	LBO:0000676				
VBO:0017477	Yoroo (Sheep)	LBO:0000677	https://orcid.org/0000-0002-9178-3965	Yoroo	LBO:0000677				
VBO:0017478	Zaian (Sheep)	LBO:0000681	https://orcid.org/0000-0002-9178-3965	Zaian	LBO:0000681				
VBO:0017479	Zeeland Milk (Sheep)	LBO:0000684	https://orcid.org/0000-0002-9178-3965	Zeeland Milk	LBO:0000684				
VBO:0017480	Zemmour (Sheep)	LBO:0000687	https://orcid.org/0000-0002-9178-3965	Zemmour	LBO:0000687				
VBO:0017481	Zlatusha (Sheep)	LBO:0000689	https://orcid.org/0000-0002-9178-3965	Zlatusha	LBO:0000689				
VBO:0017482	Zoulay (Sheep)	LBO:0000690	https://orcid.org/0000-0002-9178-3965	Zoulay	LBO:0000690				
